Run,Tag,Group
SRR6180799,0,SRR6180799
SRR6180801,1,SRR6180801
SRR6180802,1,SRR6180802
SRR6180815,0,SRR6180815
SRR6180816,1,SRR6180816
SRR6180817,0,SRR6180817
SRR5935740,0,SRR5935740
SRR5935741,0,SRR5935741
SRR5935742,0,SRR5935742
SRR5935743,1,SRR5935743
SRR5935744,1,SRR5935744
SRR5935745,0,SRR5935745
SRR5935746,1,SRR5935746
SRR5935747,0,SRR5935747
SRR5935748,0,SRR5935748
SRR5935749,0,SRR5935749
SRR5935750,0,SRR5935750
SRR5935751,0,SRR5935751
SRR5935752,1,SRR5935752
SRR5935753,1,SRR5935753
SRR5935754,1,SRR5935754
SRR5935755,1,SRR5935755
SRR5935756,1,SRR5935756
SRR5935757,1,SRR5935757
SRR5935758,0,SRR5935758
SRR5935759,1,SRR5935759
SRR5935760,1,SRR5935760
SRR5935761,0,SRR5935761
SRR5935762,1,SRR5935762
SRR5935763,1,SRR5935763
SRR5935764,0,SRR5935764
SRR5935765,1,SRR5935765
SRR5935766,1,SRR5935766
SRR5935767,0,SRR5935767
SRR5935768,0,SRR5935768
SRR5935769,0,SRR5935769
SRR5935770,0,SRR5935770
SRR5935771,0,SRR5935771
SRR5935772,0,SRR5935772
SRR5935773,0,SRR5935773
SRR5935774,0,SRR5935774
SRR5935775,0,SRR5935775
SRR5935776,0,SRR5935776
SRR5935777,0,SRR5935777
SRR5935778,0,SRR5935778
SRR5935779,1,SRR5935779
SRR5935780,1,SRR5935780
SRR5935781,0,SRR5935781
SRR5935782,0,SRR5935782
SRR5935783,0,SRR5935783
SRR5935784,0,SRR5935784
SRR5935785,0,SRR5935785
SRR5935786,1,SRR5935786
SRR5935787,0,SRR5935787
SRR5935788,0,SRR5935788
SRR5935789,0,SRR5935789
SRR5935790,1,SRR5935790
SRR5935791,1,SRR5935791
SRR5935792,0,SRR5935792
SRR5935793,0,SRR5935793
SRR5935794,1,SRR5935794
SRR5935795,0,SRR5935795
SRR5935796,0,SRR5935796
SRR5935797,0,SRR5935797
SRR5935798,0,SRR5935798
SRR5935799,0,SRR5935799
SRR5935800,0,SRR5935800
SRR5935801,0,SRR5935801
SRR5935802,1,SRR5935802
SRR5935803,1,SRR5935803
SRR5935804,1,SRR5935804
SRR5935805,1,SRR5935805
SRR5935806,1,SRR5935806
SRR5935807,1,SRR5935807
SRR5935808,1,SRR5935808
SRR5935809,1,SRR5935809
SRR5935810,0,SRR5935810
SRR5935811,1,SRR5935811
SRR5935812,0,SRR5935812
SRR5935813,0,SRR5935813
SRR5935814,0,SRR5935814
SRR5935815,0,SRR5935815
SRR5935816,0,SRR5935816
SRR5935817,0,SRR5935817
SRR5935818,0,SRR5935818
SRR5935819,1,SRR5935819
SRR5935820,0,SRR5935820
SRR5935821,0,SRR5935821
SRR5935822,1,SRR5935822
SRR5935823,1,SRR5935823
SRR5935824,1,SRR5935824
SRR5935825,0,SRR5935825
SRR5935826,0,SRR5935826
SRR5935827,0,SRR5935827
SRR5935828,1,SRR5935828
SRR5935829,1,SRR5935829
SRR5935830,0,SRR5935830
SRR5935831,1,SRR5935831
SRR5935832,1,SRR5935832
SRR5935833,0,SRR5935833
SRR5935834,1,SRR5935834
SRR5935835,0,SRR5935835
SRR5935836,0,SRR5935836
SRR5935837,1,SRR5935837
SRR5935838,1,SRR5935838
SRR5935839,0,SRR5935839
SRR5935840,0,SRR5935840
SRR5935841,1,SRR5935841
SRR5935842,1,SRR5935842
SRR5935843,0,SRR5935843
SRR5935844,1,SRR5935844
SRR5935845,1,SRR5935845
SRR5935846,1,SRR5935846
SRR5935847,1,SRR5935847
SRR5935848,0,SRR5935848
SRR5935849,0,SRR5935849
SRR5935850,0,SRR5935850
SRR5935851,0,SRR5935851
SRR5935852,0,SRR5935852
SRR5935853,1,SRR5935853
SRR5935854,1,SRR5935854
SRR5935855,1,SRR5935855
SRR5935856,0,SRR5935856
SRR5935857,0,SRR5935857
SRR5935858,1,SRR5935858
SRR5935859,0,SRR5935859
SRR5935860,1,SRR5935860
SRR5935861,1,SRR5935861
SRR5935862,1,SRR5935862
SRR5935863,0,SRR5935863
SRR5935864,0,SRR5935864
SRR5935865,0,SRR5935865
SRR5935866,0,SRR5935866
SRR5935867,1,SRR5935867
SRR5935868,0,SRR5935868
SRR5935869,1,SRR5935869
SRR5935870,1,SRR5935870
SRR5935871,1,SRR5935871
SRR5935872,0,SRR5935872
SRR5935873,1,SRR5935873
SRR5935874,1,SRR5935874
SRR5935875,0,SRR5935875
SRR5935876,0,SRR5935876
SRR5935877,1,SRR5935877
SRR5935878,1,SRR5935878
SRR5935879,1,SRR5935879
SRR5935880,1,SRR5935880
SRR5935881,0,SRR5935881
SRR5935882,1,SRR5935882
SRR5935883,0,SRR5935883
SRR5935884,0,SRR5935884
SRR5935885,1,SRR5935885
SRR5935886,1,SRR5935886
SRR5935887,0,SRR5935887
SRR5935888,1,SRR5935888
SRR5935889,0,SRR5935889
SRR5935890,1,SRR5935890
SRR5935891,1,SRR5935891
SRR5935892,0,SRR5935892
SRR5935893,0,SRR5935893
SRR5935894,1,SRR5935894
SRR5935895,1,SRR5935895
SRR5935896,1,SRR5935896
SRR5935897,1,SRR5935897
SRR5935898,0,SRR5935898
SRR5935899,1,SRR5935899
SRR5935900,1,SRR5935900
SRR5935901,0,SRR5935901
SRR5935902,1,SRR5935902
SRR5935903,1,SRR5935903
SRR5935904,0,SRR5935904
SRR5935905,1,SRR5935905
SRR5935906,1,SRR5935906
SRR5935907,1,SRR5935907
SRR5935908,0,SRR5935908
SRR5935909,0,SRR5935909
SRR5935910,1,SRR5935910
SRR5935911,1,SRR5935911
SRR5935912,0,SRR5935912
SRR5935913,1,SRR5935913
SRR5935914,0,SRR5935914
SRR5935915,0,SRR5935915
SRR5935916,0,SRR5935916
SRR5935917,1,SRR5935917
SRR5935918,1,SRR5935918
SRR5935919,0,SRR5935919
SRR5935920,1,SRR5935920
SRR5935921,1,SRR5935921
SRR5935922,1,SRR5935922
SRR5935923,0,SRR5935923
SRR5935924,0,SRR5935924
SRR5935925,0,SRR5935925
SRR5935926,0,SRR5935926
SRR5935927,1,SRR5935927
SRR5935928,1,SRR5935928
SRR5935929,0,SRR5935929
SRR5935930,1,SRR5935930
SRR5935931,0,SRR5935931
SRR5935932,1,SRR5935932
SRR5935933,0,SRR5935933
SRR5935934,1,SRR5935934
SRR5935935,0,SRR5935935
SRR5935936,1,SRR5935936
SRR5935937,1,SRR5935937
SRR5935938,0,SRR5935938
SRR5935939,1,SRR5935939
SRR5935940,0,SRR5935940
SRR5935941,1,SRR5935941
SRR5935942,0,SRR5935942
SRR5935943,0,SRR5935943
SRR5935944,1,SRR5935944
SRR5935945,1,SRR5935945
SRR5935946,1,SRR5935946
SRR5935947,1,SRR5935947
SRR5935948,1,SRR5935948
SRR5935949,1,SRR5935949
SRR5935950,0,SRR5935950
SRR5935951,0,SRR5935951
SRR5935952,1,SRR5935952
SRR5935953,1,SRR5935953
SRR5935954,0,SRR5935954
SRR5935955,1,SRR5935955
SRR5935956,0,SRR5935956
SRR5935957,1,SRR5935957
SRR5935958,0,SRR5935958
SRR5935959,0,SRR5935959
SRR5935960,1,SRR5935960
SRR5935961,0,SRR5935961
SRR5935962,0,SRR5935962
SRR5935963,0,SRR5935963
SRR5935964,1,SRR5935964
SRR5935965,0,SRR5935965
SRR5935966,0,SRR5935966
SRR5935967,1,SRR5935967
SRR5935968,0,SRR5935968
SRR5935969,0,SRR5935969
SRR5935970,0,SRR5935970
SRR5935971,0,SRR5935971
SRR5935972,1,SRR5935972
SRR5935973,0,SRR5935973
SRR5935974,0,SRR5935974
SRR5935975,0,SRR5935975
SRR5935976,0,SRR5935976
SRR5935977,1,SRR5935977
SRR5935978,0,SRR5935978
SRR5935979,0,SRR5935979
SRR5935980,1,SRR5935980
SRR5935981,0,SRR5935981
SRR5935982,1,SRR5935982
SRR5935983,0,SRR5935983
SRR5935984,0,SRR5935984
SRR5935985,0,SRR5935985
SRR5935986,1,SRR5935986
SRR5935987,0,SRR5935987
SRR5935988,0,SRR5935988
SRR5935989,0,SRR5935989
SRR5935990,1,SRR5935990
SRR5935991,0,SRR5935991
SRR5935992,1,SRR5935992
SRR5935993,0,SRR5935993
SRR5935994,0,SRR5935994
SRR5935995,0,SRR5935995
SRR5935996,0,SRR5935996
SRR5935997,1,SRR5935997
SRR5935998,1,SRR5935998
SRR5935999,0,SRR5935999
SRR5936000,0,SRR5936000
SRR5936001,1,SRR5936001
SRR5936002,1,SRR5936002
SRR5936003,1,SRR5936003
SRR5936004,1,SRR5936004
SRR5936005,0,SRR5936005
SRR5936006,1,SRR5936006
SRR5936007,1,SRR5936007
SRR5936008,0,SRR5936008
SRR5936009,0,SRR5936009
SRR5936010,0,SRR5936010
SRR5936011,1,SRR5936011
SRR5936012,0,SRR5936012
SRR5936013,0,SRR5936013
SRR5936014,0,SRR5936014
SRR5936015,1,SRR5936015
SRR5936016,1,SRR5936016
SRR5936017,1,SRR5936017
SRR5936018,1,SRR5936018
SRR5936019,0,SRR5936019
SRR5936020,0,SRR5936020
SRR5936021,0,SRR5936021
SRR5936022,0,SRR5936022
SRR5936023,1,SRR5936023
SRR5936024,0,SRR5936024
SRR5936025,0,SRR5936025
SRR5936026,0,SRR5936026
SRR5936027,0,SRR5936027
SRR5936028,1,SRR5936028
SRR5936029,1,SRR5936029
SRR5936030,0,SRR5936030
SRR5936031,0,SRR5936031
SRR5936032,1,SRR5936032
SRR5936033,0,SRR5936033
SRR5936034,0,SRR5936034
SRR5936035,0,SRR5936035
SRR5936036,1,SRR5936036
SRR5936037,0,SRR5936037
SRR5936038,1,SRR5936038
SRR5936039,0,SRR5936039
SRR5936040,1,SRR5936040
SRR5936041,0,SRR5936041
SRR5936042,0,SRR5936042
SRR5936043,0,SRR5936043
SRR5936044,1,SRR5936044
SRR5936045,1,SRR5936045
SRR5936046,1,SRR5936046
SRR5936047,0,SRR5936047
SRR5936048,1,SRR5936048
SRR5936049,1,SRR5936049
SRR5936050,1,SRR5936050
SRR5936051,0,SRR5936051
SRR5936052,0,SRR5936052
SRR5936053,0,SRR5936053
SRR5936054,1,SRR5936054
SRR5936055,1,SRR5936055
SRR5936056,0,SRR5936056
SRR5936057,0,SRR5936057
SRR5936058,0,SRR5936058
SRR5936059,0,SRR5936059
SRR5936060,1,SRR5936060
SRR5936061,0,SRR5936061
SRR5936062,1,SRR5936062
SRR5936063,1,SRR5936063
SRR5936064,0,SRR5936064
SRR5936065,0,SRR5936065
SRR5936066,1,SRR5936066
SRR5936067,0,SRR5936067
SRR5936068,1,SRR5936068
SRR5936069,1,SRR5936069
SRR5936070,1,SRR5936070
SRR5936071,1,SRR5936071
SRR5936072,1,SRR5936072
SRR5936073,1,SRR5936073
SRR5936074,1,SRR5936074
SRR5936075,1,SRR5936075
SRR5936076,1,SRR5936076
SRR5936077,1,SRR5936077
SRR5936078,0,SRR5936078
SRR5936079,1,SRR5936079
SRR5936080,0,SRR5936080
SRR5936081,0,SRR5936081
SRR5936082,0,SRR5936082
SRR5936083,0,SRR5936083
SRR5936084,0,SRR5936084
SRR5936085,1,SRR5936085
SRR5936086,1,SRR5936086
SRR5936087,1,SRR5936087
SRR5936088,1,SRR5936088
SRR5936089,1,SRR5936089
SRR5936090,1,SRR5936090
SRR5936091,1,SRR5936091
SRR5936092,0,SRR5936092
SRR5936093,0,SRR5936093
SRR5936094,0,SRR5936094
SRR5936095,0,SRR5936095
SRR5936096,1,SRR5936096
SRR5936097,0,SRR5936097
SRR5936098,0,SRR5936098
SRR5936099,0,SRR5936099
SRR5936100,1,SRR5936100
SRR5936101,1,SRR5936101
SRR5936102,1,SRR5936102
SRR5936103,0,SRR5936103
SRR5936104,0,SRR5936104
SRR5936105,0,SRR5936105
SRR5936106,1,SRR5936106
SRR5936107,1,SRR5936107
SRR5936108,1,SRR5936108
SRR5936109,1,SRR5936109
SRR5936110,0,SRR5936110
SRR5936111,0,SRR5936111
SRR5936112,0,SRR5936112
SRR5936113,0,SRR5936113
SRR5936114,1,SRR5936114
SRR5936115,0,SRR5936115
SRR5936116,1,SRR5936116
SRR5936117,1,SRR5936117
SRR5936118,0,SRR5936118
SRR5936119,1,SRR5936119
SRR5936120,1,SRR5936120
SRR5936121,1,SRR5936121
SRR5936122,1,SRR5936122
SRR5936123,0,SRR5936123
SRR5936124,1,SRR5936124
SRR5936125,1,SRR5936125
SRR5936126,0,SRR5936126
SRR5936127,0,SRR5936127
SRR5936128,1,SRR5936128
SRR5936129,1,SRR5936129
SRR5936130,0,SRR5936130
SRR5936131,1,SRR5936131
SRR5936132,0,SRR5936132
SRR5936133,1,SRR5936133
SRR5936134,1,SRR5936134
SRR5936135,0,SRR5936135
SRR5936136,1,SRR5936136
SRR5936137,0,SRR5936137
SRR5936138,1,SRR5936138
SRR5936139,1,SRR5936139
SRR5936140,0,SRR5936140
SRR5936141,0,SRR5936141
SRR5936142,0,SRR5936142
SRR5936143,0,SRR5936143
SRR5936144,0,SRR5936144
SRR5936145,1,SRR5936145
SRR5936146,1,SRR5936146
SRR5936147,1,SRR5936147
SRR5936148,1,SRR5936148
SRR5936149,1,SRR5936149
SRR5936150,0,SRR5936150
SRR5936151,1,SRR5936151
SRR5936152,0,SRR5936152
SRR5936153,0,SRR5936153
SRR5936154,1,SRR5936154
SRR5936155,1,SRR5936155
SRR5936156,0,SRR5936156
SRR5936157,0,SRR5936157
SRR5936158,0,SRR5936158
SRR5936159,0,SRR5936159
SRR5936160,1,SRR5936160
SRR5936161,0,SRR5936161
SRR5936162,0,SRR5936162
SRR5936163,1,SRR5936163
SRR5936164,1,SRR5936164
SRR5936165,0,SRR5936165
SRR5936166,1,SRR5936166
SRR5936167,0,SRR5936167
SRR5936168,0,SRR5936168
SRR5936169,0,SRR5936169
SRR5936170,1,SRR5936170
SRR5936171,0,SRR5936171
SRR5936172,1,SRR5936172
SRR5936173,0,SRR5936173
SRR5936174,0,SRR5936174
SRR5936175,1,SRR5936175
SRR5936176,0,SRR5936176
SRR5936177,1,SRR5936177
SRR5936178,0,SRR5936178
SRR5936179,1,SRR5936179
SRR5936180,1,SRR5936180
SRR5936181,1,SRR5936181
SRR5936182,0,SRR5936182
SRR5936183,1,SRR5936183
SRR5936184,1,SRR5936184
SRR5936185,0,SRR5936185
SRR5936186,1,SRR5936186
SRR5936187,1,SRR5936187
SRR5936188,1,SRR5936188
SRR5936189,0,SRR5936189
SRR5936190,0,SRR5936190
SRR5936191,0,SRR5936191
SRR5936192,0,SRR5936192
SRR5936193,1,SRR5936193
SRR5936194,0,SRR5936194
SRR5936195,0,SRR5936195
SRR5936196,1,SRR5936196
SRR5936197,0,SRR5936197
SRR5936198,0,SRR5936198
SRR5936199,0,SRR5936199
SRR5936200,1,SRR5936200
SRR5936201,0,SRR5936201
SRR5936202,1,SRR5936202
SRR5936203,1,SRR5936203
SRR5936204,0,SRR5936204
SRR5936205,1,SRR5936205
SRR5936206,1,SRR5936206
SRR5936207,1,SRR5936207
SRR5936208,1,SRR5936208
SRR5936209,1,SRR5936209
SRR5936210,1,SRR5936210
SRR5936211,0,SRR5936211
SRR5936212,0,SRR5936212
SRR5936213,0,SRR5936213
SRR5936214,1,SRR5936214
SRR5936215,1,SRR5936215
SRR5936216,0,SRR5936216
SRR5936217,0,SRR5936217
SRR5936218,1,SRR5936218
SRR5936219,0,SRR5936219
SRR5936220,1,SRR5936220
SRR5936221,1,SRR5936221
SRR5936222,1,SRR5936222
SRR5936223,1,SRR5936223
SRR5936224,0,SRR5936224
SRR5936225,1,SRR5936225
SRR5936226,1,SRR5936226
SRR5936227,1,SRR5936227
SRR5936228,0,SRR5936228
SRR5936229,0,SRR5936229
SRR5936230,1,SRR5936230
SRR5936231,0,SRR5936231
SRR5936232,1,SRR5936232
SRR5936233,1,SRR5936233
SRR5936234,0,SRR5936234
SRR5936235,1,SRR5936235
SRR5936236,1,SRR5936236
SRR5936237,0,SRR5936237
SRR5936238,0,SRR5936238
SRR5936239,1,SRR5936239
SRR5946763,1,SRR5946763
SRR5946764,1,SRR5946764
SRR5946765,1,SRR5946765
SRR5946766,1,SRR5946766
SRR5946767,1,SRR5946767
SRR5946768,1,SRR5946768
SRR5946769,1,SRR5946769
SRR5946770,1,SRR5946770
SRR5946771,1,SRR5946771
SRR5946772,0,SRR5946772
SRR5946773,1,SRR5946773
SRR5946774,1,SRR5946774
SRR5946775,1,SRR5946775
SRR5946776,0,SRR5946776
SRR5946777,0,SRR5946777
SRR5946778,1,SRR5946778
SRR5946779,0,SRR5946779
SRR5946780,0,SRR5946780
SRR5946781,1,SRR5946781
SRR5946782,1,SRR5946782
SRR5946783,1,SRR5946783
SRR5946784,1,SRR5946784
SRR5946785,1,SRR5946785
SRR5946786,1,SRR5946786
SRR5946787,0,SRR5946787
SRR5946788,0,SRR5946788
SRR5946789,1,SRR5946789
SRR5946790,1,SRR5946790
SRR5946791,0,SRR5946791
SRR5946792,1,SRR5946792
SRR5946793,1,SRR5946793
SRR5946794,1,SRR5946794
SRR5946795,1,SRR5946795
SRR5946796,1,SRR5946796
SRR5946797,1,SRR5946797
SRR5946798,1,SRR5946798
SRR5946799,1,SRR5946799
SRR5946800,0,SRR5946800
SRR5946801,1,SRR5946801
SRR5946802,1,SRR5946802
SRR5946803,0,SRR5946803
SRR5946804,1,SRR5946804
SRR5946805,1,SRR5946805
SRR5946806,0,SRR5946806
SRR5946807,1,SRR5946807
SRR5946808,0,SRR5946808
SRR5946809,1,SRR5946809
SRR5946810,1,SRR5946810
SRR5946811,1,SRR5946811
SRR5946812,1,SRR5946812
SRR5946813,1,SRR5946813
SRR5946814,1,SRR5946814
SRR5946815,0,SRR5946815
SRR5946816,1,SRR5946816
SRR5946817,0,SRR5946817
SRR5946818,0,SRR5946818
SRR5946819,1,SRR5946819
SRR5946820,1,SRR5946820
SRR5946821,1,SRR5946821
SRR5946822,1,SRR5946822
SRR5946823,1,SRR5946823
SRR5946824,1,SRR5946824
SRR5946825,0,SRR5946825
SRR5946826,1,SRR5946826
SRR5946827,1,SRR5946827
SRR5946828,0,SRR5946828
SRR5946829,0,SRR5946829
SRR5946830,1,SRR5946830
SRR5946831,0,SRR5946831
SRR5946832,1,SRR5946832
SRR5946833,1,SRR5946833
SRR5946834,0,SRR5946834
SRR5946835,1,SRR5946835
SRR5946836,1,SRR5946836
SRR5946837,1,SRR5946837
SRR5946838,1,SRR5946838
SRR5946839,1,SRR5946839
SRR5946840,1,SRR5946840
SRR5946841,1,SRR5946841
SRR5946842,1,SRR5946842
SRR5946843,1,SRR5946843
SRR5946844,0,SRR5946844
SRR5946845,1,SRR5946845
SRR5946846,0,SRR5946846
SRR5946847,0,SRR5946847
SRR5946848,1,SRR5946848
SRR5946849,1,SRR5946849
SRR5946850,1,SRR5946850
SRR5946851,0,SRR5946851
SRR5946852,1,SRR5946852
SRR5946853,1,SRR5946853
SRR5946854,1,SRR5946854
SRR5946855,1,SRR5946855
SRR5946856,1,SRR5946856
SRR5946857,0,SRR5946857
SRR5946858,1,SRR5946858
SRR5946859,1,SRR5946859
SRR5946860,1,SRR5946860
SRR5946861,0,SRR5946861
SRR5946862,1,SRR5946862
SRR5946863,1,SRR5946863
SRR5946864,1,SRR5946864
SRR5946865,1,SRR5946865
SRR5946866,0,SRR5946866
SRR5946867,0,SRR5946867
SRR5946868,0,SRR5946868
SRR5946869,1,SRR5946869
SRR5946870,0,SRR5946870
SRR5946871,1,SRR5946871
SRR5946872,1,SRR5946872
SRR5946873,1,SRR5946873
SRR5946874,0,SRR5946874
SRR5946875,1,SRR5946875
SRR5946876,0,SRR5946876
SRR5946877,1,SRR5946877
SRR5946878,1,SRR5946878
SRR5946879,1,SRR5946879
SRR5946880,0,SRR5946880
SRR5946881,1,SRR5946881
SRR5946882,1,SRR5946882
SRR5946883,1,SRR5946883
SRR5946884,1,SRR5946884
SRR5946885,1,SRR5946885
SRR5946886,1,SRR5946886
SRR5946887,1,SRR5946887
SRR5946888,1,SRR5946888
SRR5946889,0,SRR5946889
SRR5946890,1,SRR5946890
SRR5946891,0,SRR5946891
SRR5946892,1,SRR5946892
SRR5946893,1,SRR5946893
SRR5946894,1,SRR5946894
SRR5946895,0,SRR5946895
SRR5946896,0,SRR5946896
SRR5946897,1,SRR5946897
SRR5946898,1,SRR5946898
SRR5946899,1,SRR5946899
SRR5946900,1,SRR5946900
SRR5946901,1,SRR5946901
SRR5946902,1,SRR5946902
SRR5946903,1,SRR5946903
SRR5946904,1,SRR5946904
SRR5946905,0,SRR5946905
SRR5946906,1,SRR5946906
SRR5946907,1,SRR5946907
SRR5946908,1,SRR5946908
SRR5946909,1,SRR5946909
SRR5946910,1,SRR5946910
SRR5946911,0,SRR5946911
SRR5946912,1,SRR5946912
SRR5946913,1,SRR5946913
SRR5946914,1,SRR5946914
SRR5946915,1,SRR5946915
SRR5946916,0,SRR5946916
SRR5946917,1,SRR5946917
SRR5946918,1,SRR5946918
SRR5946919,1,SRR5946919
SRR5946920,0,SRR5946920
SRR5946921,0,SRR5946921
SRR5946922,1,SRR5946922
SRR5946923,0,SRR5946923
SRR5946924,0,SRR5946924
SRR5946925,0,SRR5946925
SRR5946926,1,SRR5946926
SRR5946927,1,SRR5946927
SRR5946928,1,SRR5946928
SRR5946929,1,SRR5946929
SRR5946930,0,SRR5946930
SRR5946931,0,SRR5946931
SRR5946932,1,SRR5946932
SRR5946933,1,SRR5946933
SRR5946934,1,SRR5946934
SRR5946935,1,SRR5946935
SRR5946936,1,SRR5946936
SRR5946937,0,SRR5946937
SRR5946938,1,SRR5946938
SRR5946939,1,SRR5946939
SRR5946940,1,SRR5946940
SRR5946941,1,SRR5946941
SRR5946942,1,SRR5946942
SRR5946943,1,SRR5946943
SRR5946944,1,SRR5946944
SRR5946945,1,SRR5946945
SRR5946946,0,SRR5946946
SRR5946947,0,SRR5946947
SRR5946948,1,SRR5946948
SRR5946949,1,SRR5946949
SRR5946950,1,SRR5946950
SRR5946951,1,SRR5946951
SRR5946952,0,SRR5946952
SRR5946953,1,SRR5946953
SRR5946954,0,SRR5946954
SRR5946955,0,SRR5946955
SRR5946956,1,SRR5946956
SRR5946957,1,SRR5946957
SRR5946958,0,SRR5946958
SRR5946959,0,SRR5946959
SRR5946960,1,SRR5946960
SRR5946961,1,SRR5946961
SRR5946962,1,SRR5946962
SRR5946963,1,SRR5946963
SRR5946964,1,SRR5946964
SRR5946965,1,SRR5946965
SRR5946966,0,SRR5946966
SRR5946967,0,SRR5946967
SRR5946968,1,SRR5946968
SRR5946969,0,SRR5946969
SRR5946970,0,SRR5946970
SRR5946971,0,SRR5946971
SRR5946972,1,SRR5946972
SRR5946973,1,SRR5946973
SRR5946974,0,SRR5946974
SRR5946975,1,SRR5946975
SRR5946976,1,SRR5946976
SRR5946977,1,SRR5946977
SRR5946978,1,SRR5946978
SRR5946979,1,SRR5946979
SRR5946980,1,SRR5946980
SRR5946981,0,SRR5946981
SRR5946982,1,SRR5946982
SRR5946983,1,SRR5946983
SRR5946984,1,SRR5946984
SRR5946985,0,SRR5946985
SRR5946986,1,SRR5946986
SRR5946987,0,SRR5946987
SRR5946988,0,SRR5946988
SRR5946989,0,SRR5946989
SRR5946990,1,SRR5946990
SRR5946991,1,SRR5946991
SRR5946992,0,SRR5946992
SRR5946993,0,SRR5946993
SRR5946994,1,SRR5946994
SRR5946995,1,SRR5946995
SRR5946996,1,SRR5946996
SRR5946997,1,SRR5946997
SRR5946998,1,SRR5946998
SRR5946999,1,SRR5946999
SRR5947000,0,SRR5947000
SRR5947001,1,SRR5947001
SRR5947002,0,SRR5947002
SRR5947003,1,SRR5947003
SRR5947004,0,SRR5947004
SRR5947005,1,SRR5947005
SRR5947006,1,SRR5947006
SRR5947007,1,SRR5947007
SRR5947008,1,SRR5947008
SRR5947009,1,SRR5947009
SRR5947010,1,SRR5947010
SRR5947011,1,SRR5947011
SRR5947012,0,SRR5947012
SRR5947013,1,SRR5947013
SRR5947014,1,SRR5947014
SRR5947015,1,SRR5947015
SRR5947016,1,SRR5947016
SRR5947017,0,SRR5947017
SRR5947018,1,SRR5947018
SRR5947019,0,SRR5947019
SRR5947020,1,SRR5947020
SRR5947021,1,SRR5947021
SRR5947022,0,SRR5947022
SRR5947023,1,SRR5947023
SRR5947024,0,SRR5947024
SRR5947025,1,SRR5947025
SRR5947026,1,SRR5947026
SRR5947027,0,SRR5947027
SRR5947028,0,SRR5947028
SRR5947029,0,SRR5947029
SRR5947030,1,SRR5947030
SRR5947031,0,SRR5947031
SRR5947032,0,SRR5947032
SRR5947033,1,SRR5947033
SRR5947034,1,SRR5947034
SRR5947035,0,SRR5947035
SRR5947036,1,SRR5947036
SRR5947037,1,SRR5947037
SRR5947038,1,SRR5947038
SRR5947039,1,SRR5947039
SRR5947040,1,SRR5947040
SRR5947041,0,SRR5947041
SRR5947042,1,SRR5947042
SRR5947043,1,SRR5947043
SRR5947044,1,SRR5947044
SRR5947045,0,SRR5947045
SRR5947046,1,SRR5947046
SRR5947047,1,SRR5947047
SRR5947048,0,SRR5947048
SRR5947049,1,SRR5947049
SRR5947050,1,SRR5947050
SRR5947051,1,SRR5947051
SRR5947052,0,SRR5947052
SRR5947053,1,SRR5947053
SRR5947054,1,SRR5947054
SRR5947055,1,SRR5947055
SRR5947056,1,SRR5947056
SRR5947057,0,SRR5947057
SRR5947058,1,SRR5947058
SRR5947059,1,SRR5947059
SRR5947060,1,SRR5947060
SRR5947061,0,SRR5947061
SRR5947062,1,SRR5947062
SRR5947063,1,SRR5947063
SRR5947064,1,SRR5947064
SRR5947065,1,SRR5947065
SRR5947066,1,SRR5947066
SRR5947067,1,SRR5947067
SRR5947068,1,SRR5947068
SRR5947069,0,SRR5947069
SRR5947070,0,SRR5947070
SRR5947071,1,SRR5947071
SRR5947072,0,SRR5947072
SRR5947073,1,SRR5947073
SRR5947074,1,SRR5947074
SRR5947075,1,SRR5947075
SRR5947076,1,SRR5947076
SRR5947077,0,SRR5947077
SRR5947078,1,SRR5947078
SRR5947079,1,SRR5947079
SRR5947080,1,SRR5947080
SRR5947081,0,SRR5947081
SRR5947082,1,SRR5947082
SRR5947083,1,SRR5947083
SRR5947084,1,SRR5947084
SRR5947085,1,SRR5947085
SRR5947086,1,SRR5947086
SRR5947087,1,SRR5947087
SRR5947088,1,SRR5947088
SRR5947089,1,SRR5947089
SRR5947090,1,SRR5947090
SRR5947091,1,SRR5947091
SRR5947092,1,SRR5947092
SRR5947093,1,SRR5947093
SRR5947094,1,SRR5947094
SRR5947095,1,SRR5947095
SRR5947096,1,SRR5947096
SRR5947097,0,SRR5947097
SRR5947098,1,SRR5947098
SRR5947099,1,SRR5947099
SRR5947100,1,SRR5947100
SRR5947101,0,SRR5947101
SRR5947102,1,SRR5947102
SRR5947103,1,SRR5947103
SRR5947104,0,SRR5947104
SRR5949109,1,SRR5949109
SRR5949110,1,SRR5949110
SRR5949111,0,SRR5949111
SRR5949112,1,SRR5949112
SRR5949113,1,SRR5949113
SRR5949114,1,SRR5949114
SRR5949115,1,SRR5949115
SRR5949116,1,SRR5949116
SRR5949117,0,SRR5949117
SRR5949118,0,SRR5949118
SRR5949119,1,SRR5949119
SRR5949120,1,SRR5949120
SRR5949121,0,SRR5949121
SRR5949122,1,SRR5949122
SRR5949123,1,SRR5949123
SRR5949124,1,SRR5949124
SRR5949125,1,SRR5949125
SRR5949126,1,SRR5949126
SRR5949127,1,SRR5949127
SRR5949128,1,SRR5949128
SRR5949129,1,SRR5949129
SRR5949130,1,SRR5949130
SRR5949131,1,SRR5949131
SRR5949132,1,SRR5949132
SRR5949133,0,SRR5949133
SRR5949134,1,SRR5949134
